Date,Time,DayOfWeek,AreaID,AreaType,OccupancyCount,Event,FootTraffic,EmployeePreferences,Temperature,LightingLevel,NoiseLevel,SpaceCondition,SpecialEquipment,AreaSize_sqft,RoomCapacity,UtilizationLabel
2023-03-05,16:00,Sunday,A097,Private Office,18,Workshop,59,Flexible,18.1,Dim,Loud,Available,None,812,50,Medium
2023-03-05,17:00,Sunday,A053,Open Space,25,Client Visit,9,Quiet,25.2,Dim,Loud,Occupied,Computer,745,44,Medium
2023-03-05,18:00,Sunday,A017,Open Space,28,Workshop,38,Flexible,18.2,Bright,Moderate,Under Maintenance,None,822,61,Medium
2023-03-05,19:00,Sunday,A095,Private Office,21,None,27,Quiet,19.9,Bright,Loud,Available,Computer,147,47,Medium
2023-03-05,20:00,Sunday,A053,Private Office,39,Client Visit,48,Flexible,18.3,Medium,Loud,Occupied,Projector,737,44,High
2023-03-05,21:00,Sunday,A081,Meeting Room,20,Client Visit,35,Collaborative,20.7,Bright,Loud,Occupied,Whiteboard,338,51,Medium
2023-03-05,22:00,Sunday,A038,Open Space,37,Team Meeting,12,Quiet,22.1,Bright,Loud,Under Maintenance,Projector,106,49,High
2023-03-05,23:00,Sunday,A056,Meeting Room,19,None,95,Quiet,24.4,Bright,Quiet,Available,Whiteboard,563,61,Low
2023-03-06,00:00,Monday,A025,Open Space,28,Team Meeting,35,Flexible,20.7,Bright,Quiet,Under Maintenance,None,552,57,Medium
2023-03-06,01:00,Monday,A050,Private Office,3,None,25,Collaborative,23.6,Medium,Quiet,Under Maintenance,None,883,61,Low
2023-03-06,02:00,Monday,A054,Private Office,6,Client Visit,85,Flexible,19.5,Medium,Quiet,Occupied,Whiteboard,996,59,Low
2023-03-06,03:00,Monday,A081,Private Office,27,Client Visit,3,Collaborative,24,Medium,Loud,Available,None,470,51,Medium
2023-03-06,04:00,Monday,A038,Meeting Room,27,None,94,Flexible,19.9,Medium,Loud,Under Maintenance,Computer,648,49,Medium
2023-03-06,05:00,Monday,A066,Meeting Room,3,Workshop,81,Quiet,19.1,Bright,Quiet,Available,None,586,48,Low
2023-03-06,06:00,Monday,A078,Meeting Room,21,None,63,Quiet,19.5,Dim,Quiet,Occupied,None,310,59,Medium
2023-03-06,07:00,Monday,A071,Open Space,11,Workshop,37,Collaborative,19.5,Medium,Moderate,Under Maintenance,None,264,55,Low
2023-03-06,08:00,Monday,A014,Private Office,44,None,87,Flexible,22.1,Dim,Loud,Available,None,224,51,High
2023-03-06,09:00,Monday,A028,Open Space,2,None,86,Flexible,24.8,Dim,Quiet,Occupied,Computer,436,56,Low
2023-03-06,10:00,Monday,A051,Meeting Room,21,Team Meeting,21,Flexible,18.6,Bright,Quiet,Available,Computer,291,54,Medium
2023-03-06,11:00,Monday,A065,Private Office,43,None,1,Collaborative,23.7,Medium,Loud,Available,Projector,829,68,Medium
2023-03-06,12:00,Monday,A051,Meeting Room,1,Workshop,30,Quiet,23.2,Bright,Loud,Under Maintenance,None,313,54,Low
2023-03-06,13:00,Monday,A092,Private Office,23,Client Visit,10,Quiet,25,Medium,Quiet,Available,Projector,673,55,Medium
2023-03-06,14:00,Monday,A075,Private Office,33,Client Visit,91,Flexible,20,Medium,Moderate,Under Maintenance,None,427,50,Medium
2023-03-06,15:00,Monday,A020,Private Office,26,Workshop,45,Quiet,21.6,Bright,Loud,Occupied,Projector,480,63,Medium
2023-03-06,16:00,Monday,A062,Meeting Room,40,None,95,Collaborative,25.4,Dim,Quiet,Occupied,Projector,772,55,High
2023-03-06,17:00,Monday,A053,Private Office,0,None,61,Flexible,23.3,Medium,Moderate,Occupied,Computer,677,44,Low
2023-03-06,18:00,Monday,A069,Open Space,7,Team Meeting,68,Quiet,21.1,Medium,Loud,Occupied,Computer,897,61,Low
2023-03-06,19:00,Monday,A001,Private Office,22,Workshop,63,Flexible,19.1,Dim,Loud,Occupied,Computer,338,57,Medium
2023-03-06,20:00,Monday,A095,Open Space,37,None,9,Quiet,20.1,Dim,Loud,Occupied,None,631,47,High
2023-03-06,21:00,Monday,A063,Meeting Room,5,Team Meeting,39,Quiet,22.6,Bright,Quiet,Occupied,Whiteboard,799,60,Low
2023-03-06,22:00,Monday,A031,Private Office,21,Team Meeting,23,Collaborative,23.7,Medium,Loud,Available,None,181,48,Medium
2023-03-06,23:00,Monday,A009,Meeting Room,24,Workshop,98,Flexible,19,Dim,Loud,Available,Computer,462,47,Medium
2023-03-07,00:00,Tuesday,A056,Private Office,17,None,43,Collaborative,22.8,Bright,Quiet,Occupied,None,604,61,Low
2023-03-07,01:00,Tuesday,A023,Open Space,16,Workshop,59,Collaborative,22.4,Dim,Moderate,Under Maintenance,Projector,301,45,Medium
2023-03-07,02:00,Tuesday,A015,Meeting Room,11,None,61,Collaborative,22.1,Medium,Moderate,Available,Projector,603,68,Low
2023-03-07,03:00,Tuesday,A003,Private Office,5,None,86,Collaborative,23.5,Medium,Loud,Occupied,Whiteboard,743,53,Low
2023-03-07,04:00,Tuesday,A025,Private Office,25,Team Meeting,16,Flexible,24.7,Medium,Loud,Available,Projector,136,57,Medium
2023-03-07,05:00,Tuesday,A048,Private Office,26,None,64,Flexible,20.6,Bright,Moderate,Available,Computer,743,53,Medium
2023-03-07,06:00,Tuesday,A014,Meeting Room,7,None,94,Collaborative,25.1,Medium,Quiet,Available,Whiteboard,688,51,Low
2023-03-07,07:00,Tuesday,A007,Private Office,18,Team Meeting,94,Collaborative,19.3,Medium,Moderate,Under Maintenance,None,700,52,Medium
2023-03-07,08:00,Tuesday,A003,Private Office,41,Team Meeting,56,Flexible,19.4,Dim,Loud,Under Maintenance,Whiteboard,501,53,High
2023-03-07,09:00,Tuesday,A018,Private Office,0,Team Meeting,54,Collaborative,20.1,Bright,Loud,Available,Whiteboard,864,56,Low
2023-03-07,10:00,Tuesday,A014,Meeting Room,28,Workshop,52,Collaborative,19,Medium,Moderate,Occupied,Computer,955,51,Medium
2023-03-07,11:00,Tuesday,A091,Meeting Room,44,Team Meeting,55,Quiet,19.8,Bright,Loud,Occupied,None,805,58,High
2023-03-07,12:00,Tuesday,A029,Open Space,48,Team Meeting,97,Collaborative,18.9,Dim,Moderate,Occupied,None,275,44,High
2023-03-07,13:00,Tuesday,A092,Private Office,34,Workshop,8,Collaborative,24.6,Bright,Quiet,Occupied,None,644,55,Medium
2023-03-07,14:00,Tuesday,A090,Open Space,39,None,21,Collaborative,19.1,Bright,Loud,Available,Whiteboard,669,54,High
2023-03-07,15:00,Tuesday,A048,Open Space,13,Client Visit,12,Flexible,24,Medium,Moderate,Available,Projector,566,53,Low
2023-03-07,16:00,Tuesday,A040,Meeting Room,34,Client Visit,88,Quiet,18.4,Medium,Quiet,Occupied,Whiteboard,300,59,Medium
2023-03-07,17:00,Tuesday,A064,Private Office,47,Workshop,47,Quiet,25.6,Medium,Quiet,Available,Computer,639,52,High
2023-03-07,18:00,Tuesday,A019,Meeting Room,44,Team Meeting,17,Collaborative,23.7,Bright,Moderate,Occupied,Computer,646,64,High
2023-03-07,19:00,Tuesday,A058,Open Space,19,None,75,Flexible,18.1,Dim,Quiet,Occupied,Whiteboard,736,65,Low
2023-03-07,20:00,Tuesday,A064,Private Office,48,None,39,Flexible,24.1,Medium,Moderate,Under Maintenance,Computer,493,52,High
2023-03-07,21:00,Tuesday,A042,Private Office,12,None,16,Quiet,22.1,Bright,Quiet,Occupied,None,932,65,Low
2023-03-07,22:00,Tuesday,A043,Private Office,37,Workshop,14,Collaborative,24.2,Bright,Moderate,Under Maintenance,None,141,39,High
2023-03-07,23:00,Tuesday,A029,Open Space,48,Team Meeting,14,Flexible,22.2,Bright,Loud,Available,None,696,44,High
2023-03-08,00:00,Wednesday,A039,Private Office,45,Workshop,78,Quiet,23.1,Dim,Loud,Under Maintenance,Whiteboard,492,48,High
2023-03-08,01:00,Wednesday,A047,Open Space,48,Workshop,62,Quiet,24.3,Bright,Loud,Under Maintenance,Whiteboard,799,53,High
2023-03-08,02:00,Wednesday,A039,Private Office,7,Workshop,38,Flexible,21.2,Dim,Quiet,Occupied,Projector,722,48,Low
2023-03-08,03:00,Wednesday,A039,Open Space,42,None,12,Quiet,18,Bright,Moderate,Occupied,Computer,882,48,High
2023-03-08,04:00,Wednesday,A019,Open Space,19,Workshop,80,Quiet,24.8,Dim,Quiet,Under Maintenance,Projector,540,64,Low
2023-03-08,05:00,Wednesday,A035,Meeting Room,32,Team Meeting,31,Collaborative,21,Bright,Quiet,Under Maintenance,Computer,936,46,High
2023-03-08,06:00,Wednesday,A064,Open Space,25,Client Visit,8,Flexible,22,Medium,Moderate,Available,None,716,52,Medium
2023-03-08,07:00,Wednesday,A021,Meeting Room,38,Client Visit,39,Flexible,18.1,Medium,Quiet,Under Maintenance,Computer,605,60,Medium
2023-03-08,08:00,Wednesday,A039,Private Office,20,None,19,Collaborative,21.9,Dim,Moderate,Available,Projector,419,48,Medium
2023-03-08,09:00,Wednesday,A054,Meeting Room,48,Client Visit,89,Collaborative,25.9,Bright,Quiet,Under Maintenance,Projector,652,59,High
2023-03-08,10:00,Wednesday,A061,Open Space,41,Team Meeting,90,Quiet,20.2,Dim,Loud,Under Maintenance,Projector,314,59,High
2023-03-08,11:00,Wednesday,A020,Meeting Room,42,None,84,Flexible,21.2,Dim,Quiet,Occupied,None,170,63,High
2023-03-08,12:00,Wednesday,A011,Private Office,40,None,81,Collaborative,23.5,Medium,Moderate,Occupied,Computer,667,57,High
2023-03-08,13:00,Wednesday,A092,Private Office,8,Team Meeting,76,Flexible,24.5,Bright,Quiet,Occupied,Computer,335,55,Low
2023-03-08,14:00,Wednesday,A051,Meeting Room,23,None,79,Flexible,21.3,Bright,Moderate,Under Maintenance,Computer,380,54,Medium
2023-03-08,15:00,Wednesday,A003,Private Office,36,Workshop,72,Quiet,20.5,Dim,Quiet,Available,Projector,716,53,High
2023-03-08,16:00,Wednesday,A042,Private Office,48,Team Meeting,62,Collaborative,25.5,Medium,Moderate,Available,None,986,65,High
2023-03-08,17:00,Wednesday,A052,Open Space,40,Workshop,75,Quiet,23.4,Medium,Quiet,Occupied,Whiteboard,261,58,High
2023-03-08,18:00,Wednesday,A005,Meeting Room,16,Workshop,43,Quiet,19,Dim,Moderate,Available,Projector,290,61,Low
2023-03-08,19:00,Wednesday,A026,Private Office,23,None,37,Collaborative,18.6,Medium,Quiet,Available,Whiteboard,108,58,Medium
2023-03-08,20:00,Wednesday,A099,Meeting Room,20,Client Visit,82,Flexible,21.9,Bright,Loud,Available,None,159,54,Medium
2023-03-08,21:00,Wednesday,A083,Meeting Room,38,Workshop,59,Flexible,19.8,Bright,Loud,Occupied,Computer,992,61,Medium
2023-03-08,22:00,Wednesday,A004,Meeting Room,40,Workshop,70,Quiet,20,Bright,Loud,Available,Computer,916,39,High
2023-03-08,23:00,Wednesday,A001,Private Office,38,Workshop,98,Collaborative,25,Bright,Moderate,Available,Computer,324,57,High
2023-03-09,00:00,Thursday,A054,Open Space,12,Client Visit,47,Quiet,18.7,Bright,Quiet,Available,None,918,59,Low
2023-03-09,01:00,Thursday,A067,Private Office,10,Team Meeting,17,Collaborative,23.7,Bright,Quiet,Occupied,Projector,799,50,Low
2023-03-09,02:00,Thursday,A003,Open Space,45,Team Meeting,15,Flexible,20.2,Bright,Moderate,Available,None,681,53,High
2023-03-09,03:00,Thursday,A059,Open Space,18,Workshop,54,Quiet,24.1,Dim,Moderate,Available,Projector,904,52,Medium
2023-03-09,04:00,Thursday,A082,Open Space,10,Team Meeting,38,Flexible,23.8,Medium,Quiet,Available,Projector,386,56,Low
2023-03-09,05:00,Thursday,A072,Open Space,12,Client Visit,67,Quiet,18.1,Medium,Loud,Available,Whiteboard,268,49,Low
2023-03-09,06:00,Thursday,A089,Open Space,45,None,58,Quiet,22.1,Medium,Loud,Available,Projector,161,57,High
2023-03-09,07:00,Thursday,A049,Meeting Room,44,Workshop,88,Collaborative,19.1,Medium,Moderate,Available,Whiteboard,448,55,High
2023-03-09,08:00,Thursday,A001,Open Space,0,None,95,Quiet,24.9,Medium,Loud,Available,Projector,541,57,Low
2023-03-09,09:00,Thursday,A082,Meeting Room,39,Client Visit,61,Flexible,25,Dim,Moderate,Occupied,Whiteboard,113,56,High
2023-03-09,10:00,Thursday,A049,Private Office,43,None,12,Quiet,21.3,Dim,Quiet,Available,None,263,55,High
2023-03-09,11:00,Thursday,A072,Open Space,18,Client Visit,80,Collaborative,21.6,Dim,Quiet,Under Maintenance,Computer,519,49,Medium
2023-03-09,12:00,Thursday,A021,Meeting Room,11,Client Visit,5,Flexible,20.4,Bright,Loud,Under Maintenance,Computer,856,60,Low
2023-03-09,13:00,Thursday,A027,Open Space,7,Workshop,82,Collaborative,23.7,Dim,Loud,Available,Projector,946,54,Low
2023-03-09,14:00,Thursday,A052,Private Office,7,Workshop,76,Quiet,20.9,Bright,Quiet,Available,Computer,619,58,Low
2023-03-09,15:00,Thursday,A008,Private Office,44,Client Visit,59,Quiet,20.1,Dim,Loud,Occupied,None,765,58,High
2023-03-09,16:00,Thursday,A090,Meeting Room,11,Client Visit,89,Flexible,21.5,Bright,Moderate,Available,Projector,647,54,Low
2023-03-09,17:00,Thursday,A058,Meeting Room,47,None,13,Flexible,18.7,Bright,Quiet,Under Maintenance,None,659,65,High
2023-03-09,18:00,Thursday,A048,Meeting Room,32,Team Meeting,94,Collaborative,24,Dim,Moderate,Occupied,Computer,696,53,Medium
2023-03-09,19:00,Thursday,A021,Meeting Room,44,Workshop,53,Collaborative,18.1,Dim,Quiet,Occupied,Projector,127,60,High
2023-03-09,20:00,Thursday,A086,Open Space,25,None,3,Quiet,23.2,Dim,Moderate,Under Maintenance,Projector,807,57,Medium
2023-03-09,21:00,Thursday,A032,Private Office,38,None,38,Collaborative,19.5,Dim,Quiet,Available,None,545,60,Medium
2023-03-09,22:00,Thursday,A087,Meeting Room,27,Team Meeting,71,Quiet,19.9,Bright,Quiet,Available,Whiteboard,307,65,Medium
2023-03-09,23:00,Thursday,A052,Private Office,4,Client Visit,24,Quiet,23.1,Bright,Loud,Under Maintenance,Computer,569,58,Low
2023-03-10,00:00,Friday,A093,Open Space,7,Workshop,76,Collaborative,25.9,Dim,Loud,Under Maintenance,Whiteboard,815,47,Low
2023-03-10,01:00,Friday,A048,Open Space,24,Client Visit,31,Flexible,24.2,Medium,Loud,Available,Computer,918,53,Medium
2023-03-10,02:00,Friday,A009,Open Space,26,Team Meeting,58,Flexible,19.8,Dim,Quiet,Available,None,203,47,Medium
2023-03-10,03:00,Friday,A013,Private Office,45,Client Visit,62,Quiet,19.4,Medium,Loud,Occupied,Projector,841,47,High
2023-03-10,04:00,Friday,A062,Private Office,22,Workshop,37,Quiet,24.9,Bright,Moderate,Available,Whiteboard,525,55,Medium
2023-03-10,05:00,Friday,A036,Meeting Room,29,None,91,Quiet,21.6,Medium,Loud,Occupied,Projector,200,50,Medium
2023-03-10,06:00,Friday,A096,Meeting Room,44,None,52,Collaborative,19.1,Dim,Moderate,Occupied,Whiteboard,640,47,High
2023-03-10,07:00,Friday,A089,Private Office,46,Client Visit,93,Collaborative,24.9,Bright,Moderate,Occupied,Projector,738,57,High
2023-03-10,08:00,Friday,A052,Open Space,22,None,66,Collaborative,24.5,Bright,Quiet,Under Maintenance,Computer,949,58,Medium
2023-03-10,09:00,Friday,A008,Open Space,48,Client Visit,27,Flexible,25.9,Medium,Loud,Available,Whiteboard,621,58,High
2023-03-10,10:00,Friday,A027,Private Office,46,Team Meeting,2,Quiet,25.3,Dim,Loud,Occupied,None,205,54,High
2023-03-10,11:00,Friday,A024,Private Office,19,Team Meeting,97,Collaborative,24.8,Bright,Moderate,Occupied,Whiteboard,778,46,Medium
2023-03-10,12:00,Friday,A078,Private Office,17,Workshop,79,Collaborative,18.4,Bright,Moderate,Occupied,None,868,59,Low
2023-03-10,13:00,Friday,A073,Meeting Room,17,Team Meeting,21,Flexible,18.8,Bright,Quiet,Occupied,None,906,48,Medium
2023-03-10,14:00,Friday,A032,Open Space,1,Client Visit,95,Flexible,22.6,Bright,Quiet,Available,Computer,376,60,Low
2023-03-10,15:00,Friday,A094,Meeting Room,3,Client Visit,37,Collaborative,22.3,Dim,Moderate,Under Maintenance,Projector,164,49,Low
2023-03-10,16:00,Friday,A098,Open Space,29,None,71,Flexible,21.7,Dim,Moderate,Occupied,Projector,882,51,Medium
2023-03-10,17:00,Friday,A080,Private Office,32,Team Meeting,71,Quiet,21.2,Medium,Loud,Under Maintenance,Projector,999,58,Medium
2023-03-10,18:00,Friday,A051,Open Space,35,None,61,Quiet,21.4,Bright,Moderate,Occupied,Projector,287,54,Medium
2023-03-10,19:00,Friday,A062,Private Office,17,None,56,Flexible,22.6,Medium,Quiet,Occupied,None,416,55,Low
2023-03-10,20:00,Friday,A082,Meeting Room,36,Workshop,5,Flexible,18,Bright,Quiet,Occupied,None,237,56,Medium
2023-03-10,21:00,Friday,A030,Open Space,18,None,77,Collaborative,20.1,Medium,Quiet,Occupied,None,442,50,Medium
2023-03-10,22:00,Friday,A065,Open Space,46,None,31,Quiet,22.1,Bright,Loud,Occupied,Projector,204,68,High
2023-03-10,23:00,Friday,A001,Meeting Room,27,Client Visit,98,Flexible,23.8,Dim,Loud,Occupied,None,645,57,Medium
2023-03-11,00:00,Saturday,A049,Open Space,39,None,9,Flexible,19.4,Dim,Moderate,Available,Whiteboard,479,55,High
2023-03-11,01:00,Saturday,A029,Private Office,19,None,2,Flexible,22.4,Medium,Quiet,Under Maintenance,Computer,209,44,Medium
2023-03-11,02:00,Saturday,A012,Meeting Room,48,Workshop,58,Flexible,23.7,Bright,Loud,Available,Projector,644,48,High
2023-03-11,03:00,Saturday,A063,Meeting Room,32,Workshop,75,Flexible,21.6,Bright,Loud,Available,Projector,453,60,Medium
2023-03-11,04:00,Saturday,A010,Open Space,11,None,48,Collaborative,18.2,Medium,Quiet,Available,None,842,53,Low
2023-03-11,05:00,Saturday,A047,Open Space,14,Client Visit,58,Quiet,21.6,Dim,Quiet,Available,Whiteboard,416,53,Low
2023-03-11,06:00,Saturday,A033,Private Office,40,None,30,Flexible,20.4,Medium,Quiet,Occupied,Projector,365,58,High
2023-03-11,07:00,Saturday,A041,Open Space,38,Team Meeting,92,Flexible,25.4,Bright,Moderate,Occupied,Projector,793,55,High
2023-03-11,08:00,Saturday,A073,Private Office,1,Workshop,68,Collaborative,19,Medium,Quiet,Occupied,Whiteboard,951,48,Low
2023-03-11,09:00,Saturday,A038,Meeting Room,28,Client Visit,61,Quiet,23.2,Bright,Moderate,Under Maintenance,Computer,164,49,Medium
2023-03-11,10:00,Saturday,A083,Meeting Room,40,None,51,Quiet,18.4,Dim,Moderate,Occupied,Whiteboard,432,61,Medium
2023-03-11,11:00,Saturday,A043,Open Space,9,Team Meeting,88,Quiet,21.6,Bright,Loud,Occupied,None,612,39,Low
2023-03-11,12:00,Saturday,A032,Meeting Room,1,Team Meeting,40,Quiet,22.4,Dim,Moderate,Available,None,232,60,Low
2023-03-11,13:00,Saturday,A045,Meeting Room,10,Client Visit,30,Flexible,20.4,Dim,Moderate,Under Maintenance,None,691,56,Low
2023-03-11,14:00,Saturday,A099,Private Office,12,None,84,Collaborative,21.6,Medium,Quiet,Occupied,None,882,54,Low
2023-03-11,15:00,Saturday,A006,Meeting Room,9,Workshop,83,Flexible,19.3,Dim,Quiet,Available,Projector,852,46,Low
2023-03-11,16:00,Saturday,A064,Private Office,13,Workshop,21,Flexible,20.4,Medium,Quiet,Available,Computer,639,52,Low
2023-03-11,17:00,Saturday,A089,Private Office,17,Workshop,3,Flexible,23,Medium,Moderate,Occupied,Projector,834,57,Low
2023-03-11,18:00,Saturday,A052,Open Space,8,Workshop,12,Quiet,20.4,Medium,Quiet,Available,None,634,58,Low
2023-03-11,19:00,Saturday,A090,Meeting Room,38,Client Visit,44,Quiet,25.2,Dim,Quiet,Available,Computer,595,54,High
2023-03-11,20:00,Saturday,A061,Open Space,27,None,41,Quiet,23,Bright,Quiet,Available,Whiteboard,720,59,Medium
2023-03-11,21:00,Saturday,A050,Meeting Room,2,None,48,Quiet,21.5,Dim,Quiet,Occupied,None,718,61,Low
2023-03-11,22:00,Saturday,A017,Meeting Room,19,Team Meeting,19,Quiet,18.3,Bright,Moderate,Available,Whiteboard,756,61,Low
2023-03-11,23:00,Saturday,A003,Meeting Room,5,None,76,Collaborative,22,Bright,Quiet,Available,None,468,53,Low
2023-03-12,00:00,Sunday,A047,Meeting Room,26,Team Meeting,80,Collaborative,24.1,Medium,Loud,Occupied,Whiteboard,965,53,Medium
2023-03-12,01:00,Sunday,A047,Meeting Room,1,Client Visit,53,Flexible,20.1,Dim,Quiet,Occupied,Whiteboard,750,53,Low
2023-03-12,02:00,Sunday,A009,Private Office,28,Workshop,35,Quiet,24.5,Bright,Quiet,Occupied,Computer,895,47,Medium
2023-03-12,03:00,Sunday,A040,Meeting Room,37,Team Meeting,96,Quiet,20,Medium,Moderate,Available,Whiteboard,909,59,Medium
2023-03-12,04:00,Sunday,A088,Open Space,2,None,0,Flexible,24.6,Bright,Moderate,Available,Projector,198,62,Low
2023-03-12,05:00,Sunday,A005,Private Office,15,Team Meeting,14,Flexible,18.7,Dim,Quiet,Under Maintenance,Whiteboard,416,61,Low
2023-03-12,06:00,Sunday,A020,Open Space,29,Client Visit,76,Quiet,24.9,Dim,Quiet,Available,Computer,222,63,Medium
2023-03-12,07:00,Sunday,A060,Open Space,39,Team Meeting,16,Flexible,22,Medium,Loud,Available,None,419,49,High
2023-03-12,08:00,Sunday,A092,Open Space,1,Workshop,23,Quiet,20.4,Dim,Moderate,Available,Computer,898,55,Low
2023-03-12,09:00,Sunday,A002,Open Space,16,Workshop,57,Flexible,20.1,Dim,Quiet,Occupied,None,692,50,Low
2023-03-12,10:00,Sunday,A098,Meeting Room,40,Team Meeting,71,Collaborative,21.5,Bright,Moderate,Occupied,Whiteboard,594,51,High
2023-03-12,11:00,Sunday,A025,Private Office,11,Team Meeting,90,Collaborative,26,Dim,Quiet,Under Maintenance,None,556,57,Low
2023-03-12,12:00,Sunday,A018,Meeting Room,34,Client Visit,22,Collaborative,19.8,Dim,Loud,Under Maintenance,Projector,621,56,Medium
2023-03-12,13:00,Sunday,A095,Meeting Room,42,Client Visit,45,Flexible,18.8,Bright,Moderate,Available,None,619,47,High
2023-03-12,14:00,Sunday,A048,Private Office,0,Team Meeting,71,Collaborative,22.7,Medium,Loud,Available,Whiteboard,816,53,Low
2023-03-12,15:00,Sunday,A043,Open Space,44,Workshop,7,Flexible,21.9,Bright,Loud,Available,None,414,39,High
2023-03-12,16:00,Sunday,A002,Meeting Room,14,Client Visit,58,Collaborative,22.2,Medium,Quiet,Occupied,Computer,808,50,Low
2023-03-12,17:00,Sunday,A064,Meeting Room,25,None,89,Collaborative,23.3,Bright,Loud,Occupied,Projector,809,52,Medium
2023-03-12,18:00,Sunday,A001,Open Space,36,None,58,Quiet,20.1,Bright,Moderate,Available,Whiteboard,641,57,Medium
2023-03-12,19:00,Sunday,A062,Meeting Room,20,Client Visit,12,Quiet,25.3,Bright,Quiet,Under Maintenance,None,578,55,Medium
2023-03-12,20:00,Sunday,A067,Private Office,48,Team Meeting,38,Collaborative,21.5,Medium,Quiet,Occupied,Projector,119,50,High
2023-03-12,21:00,Sunday,A091,Private Office,30,None,27,Quiet,19,Medium,Quiet,Under Maintenance,None,659,58,Medium
2023-03-12,22:00,Sunday,A093,Meeting Room,24,Client Visit,88,Collaborative,23.9,Medium,Moderate,Occupied,Computer,229,47,Medium
2023-03-12,23:00,Sunday,A070,Meeting Room,22,Workshop,60,Flexible,23.1,Bright,Quiet,Available,None,392,50,Medium
2023-03-13,00:00,Monday,A058,Private Office,23,Client Visit,15,Quiet,20.5,Medium,Quiet,Occupied,None,996,65,Medium
2023-03-13,01:00,Monday,A003,Meeting Room,37,Team Meeting,1,Quiet,23,Dim,Loud,Available,Computer,231,53,High
2023-03-13,02:00,Monday,A047,Meeting Room,27,Workshop,81,Collaborative,19.8,Medium,Moderate,Under Maintenance,Computer,455,53,Medium
2023-03-13,03:00,Monday,A075,Meeting Room,20,Team Meeting,16,Flexible,21.6,Medium,Loud,Available,None,153,50,Medium
2023-03-13,04:00,Monday,A051,Meeting Room,42,Team Meeting,29,Collaborative,25.2,Medium,Moderate,Under Maintenance,Projector,989,54,High
2023-03-13,05:00,Monday,A092,Open Space,17,None,12,Flexible,19.1,Medium,Moderate,Available,None,892,55,Low
2023-03-13,06:00,Monday,A017,Private Office,35,Client Visit,95,Collaborative,21.1,Bright,Moderate,Under Maintenance,Whiteboard,486,61,Medium
2023-03-13,07:00,Monday,A061,Meeting Room,34,Client Visit,92,Flexible,24.6,Medium,Moderate,Under Maintenance,Whiteboard,364,59,Medium
2023-03-13,08:00,Monday,A096,Meeting Room,44,Team Meeting,93,Quiet,25.8,Bright,Loud,Under Maintenance,Whiteboard,314,47,High
2023-03-13,09:00,Monday,A024,Private Office,8,None,81,Collaborative,21.6,Dim,Loud,Occupied,Whiteboard,559,46,Low
2023-03-13,10:00,Monday,A052,Open Space,37,Workshop,12,Collaborative,22.1,Bright,Moderate,Occupied,Whiteboard,557,58,Medium
2023-03-13,11:00,Monday,A080,Meeting Room,29,Client Visit,42,Collaborative,22.6,Bright,Loud,Available,Computer,901,58,Medium
2023-03-13,12:00,Monday,A001,Meeting Room,43,Team Meeting,84,Quiet,25.5,Medium,Quiet,Occupied,Whiteboard,142,57,High
2023-03-13,13:00,Monday,A067,Open Space,33,None,93,Quiet,24.9,Bright,Moderate,Occupied,Projector,685,50,Medium
2023-03-13,14:00,Monday,A009,Private Office,31,Client Visit,20,Collaborative,19.4,Medium,Quiet,Occupied,Whiteboard,961,47,Medium
2023-03-13,15:00,Monday,A065,Meeting Room,2,Team Meeting,54,Collaborative,21.5,Bright,Loud,Available,None,377,68,Low
2023-03-13,16:00,Monday,A029,Meeting Room,2,None,80,Collaborative,21.7,Medium,Moderate,Available,Computer,937,44,Low
2023-03-13,17:00,Monday,A032,Private Office,27,Workshop,39,Quiet,24.3,Medium,Moderate,Available,Projector,853,60,Medium
2023-03-13,18:00,Monday,A088,Open Space,43,None,82,Flexible,22.8,Medium,Loud,Available,Projector,229,62,High
2023-03-13,19:00,Monday,A063,Open Space,14,Team Meeting,14,Quiet,23.2,Dim,Quiet,Under Maintenance,Whiteboard,449,60,Low
2023-03-13,20:00,Monday,A082,Open Space,40,Workshop,72,Quiet,26,Bright,Loud,Available,None,805,56,High
2023-03-13,21:00,Monday,A055,Private Office,22,Workshop,51,Collaborative,18.6,Bright,Quiet,Under Maintenance,Projector,643,54,Medium
2023-03-13,22:00,Monday,A010,Private Office,39,Team Meeting,73,Quiet,19.8,Bright,Loud,Under Maintenance,Whiteboard,205,53,High
2023-03-13,23:00,Monday,A096,Meeting Room,10,Team Meeting,94,Collaborative,21.3,Dim,Moderate,Under Maintenance,Projector,815,47,Low
2023-03-14,00:00,Tuesday,A095,Private Office,47,Client Visit,52,Quiet,20.8,Medium,Moderate,Occupied,Computer,100,47,High
2023-03-14,01:00,Tuesday,A011,Meeting Room,31,Team Meeting,86,Collaborative,18.2,Bright,Quiet,Occupied,Projector,856,57,Medium
2023-03-14,02:00,Tuesday,A049,Private Office,35,Workshop,51,Flexible,18.7,Dim,Moderate,Under Maintenance,Projector,683,55,Medium
2023-03-14,03:00,Tuesday,A023,Open Space,32,Team Meeting,29,Quiet,23.4,Bright,Loud,Available,None,531,45,High
2023-03-14,04:00,Tuesday,A050,Meeting Room,23,Team Meeting,32,Quiet,25,Bright,Loud,Under Maintenance,Whiteboard,405,61,Medium
2023-03-14,05:00,Tuesday,A014,Private Office,38,None,56,Flexible,22.1,Medium,Loud,Under Maintenance,Computer,626,51,High
